0.235090751598148	0.228840666050237	0.225732249833872	0.221545935790715	0.214831759968456	0.208990026744293	0.205828586059123	0.204137028525386	0.206905723804245	0.216230595566279	0.234843989020359	0.246630875308272	0.292981938631448	0.357142857142857	0.000000000000000
0.219185246316908	0.221543634204819	0.222905946411345	0.220704729158432	0.215444857271563	0.210589286032024	0.207521587610047	0.205680386936384	0.209529672651005	0.228649881277015	0.258547130844622	0.275797234007232	0.346921491360594	0.406250000000000	0.000000000000000
0.219183693916963	0.219162382340848	0.218888846810284	0.216848325630019	0.212137534645440	0.207612181578148	0.204973296209033	0.204222706946745	0.204201947209059	0.204201581246235	0.204201538201297	0.204201501399938	0.204201363155714	0.204197990289122	0.205993517578926
0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.219232590748614	0.219022109653987	0.218773967089544	0.216783153587179	0.212261295147167	0.207996419645055	0.204731289590165	0.178743711878855	0.131407629767863	0.059409732779298	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.226213986156859
0.219762370349840	0.219175391339019	0.218918456690237	0.216958033947662	0.212299939946598	0.207353867948029	0.205734866040897	0.208312604721287	0.209433643262880	0.219620733583582	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.210217342446237
0.219278826981841	0.219096077839682	0.218780813701584	0.216817491267706	0.212422180593941	0.207520708797141	0.200227901159431	0.187111235821706	0.205959104803937	0.162741885625181	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.239845473200534
0.219320161997619	0.219284484760202	0.218838411589544	0.216844871276976	0.212254165746488	0.207899073162166	0.206638372579823	0.205534497354734	0.203086165179789	0.202579365079365	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188833911880047
0.218763774281238	0.219303504429402	0.218985741082600	0.216910523938971	0.212281715280557	0.207846404283706	0.203072061799141	0.207289794639051	0.230149322555513	0.263483372337539	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.193425682389331
0.219337495917609	0.219141655132068	0.218941278195727	0.216898836201633	0.212196056595047	0.207841891445957	0.207595135324726	0.211441247354670	0.204277981013032	0.225738466139260	0.142857142857143	0.000000000000000	0.000000000000000	0.000000000000000	0.193686435960840
